year,variable_num,variable_name,location_start,width
2013,W6003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2013,W6004,INCIDENT NUMBER,14,12
2013,W6005,INCIDENT DATE,26,8
2013,W6006,ARRESTEE SEQUENCE NUMBER,34,2
2013,W6007,ARREST TRANSACTION NUMBER,36,12
2013,W6008,ARREST DATE,48,8
2013,W6009,TYPE OF ARREST,56,1
2013,W6010,MULTIPLE ARRESTEE SEGMENTS INDICATOR,57,1
2013,W6011,UCR ARREST OFFENSE CODE,58,3
2013,W6012,ARRESTEE ARMED WITH 1,61,3
2013,W6013,ARRESTEE ARMED WITH 2,64,3
2013,W6014,AGE OF ARRESTEE,67,2
2013,W6015,SEX OF ARRESTEE,69,1
2013,W6016,RACE OF ARRESTEE,70,1
2013,W6017,ETHNICITY OF ARRESTEE,71,1
2013,W6018,RESIDENT STATUS OF ARRESTEE,72,1
2013,W6019,DISPOSITION OF ARRESTEE UNDER 18,73,1
2013,W6020,WINDOW CLEARANCE FLAG,74,1
2013,W6021,WINDOW UCR OFFENSE CODE 1,75,3
2013,W6022,WINDOW UCR OFFENSE CODE 2,78,3
2013,W6023,WINDOW UCR OFFENSE CODE 3,81,3
2013,W6024,WINDOW UCR OFFENSE CODE 4,84,3
2013,W6025,WINDOW UCR OFFENSE CODE 5,87,3
2013,W6026,WINDOW UCR OFFENSE CODE 6,90,3
2013,W6027,WINDOW UCR OFFENSE CODE 7,93,3
2013,W6028,WINDOW UCR OFFENSE CODE 8,96,3
2013,W6029,WINDOW UCR OFFENSE CODE 9,99,3
2013,W6030,WINDOW UCR OFFENSE CODE 10,102,3
2014,BH001,SEGMENT LEVEL,1,2
2014,BH002,NUMERIC STATE CODE,3,2
2014,BH003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2014,BH004,INCIDENT NUMBER,14,12
2014,BH005,DATE ORI WAS ADDED,26,8
2014,BH006,DATE ORI WENT NIBRS,34,8
2014,BH007,CITY NAME,42,30
2014,BH008,STATE ABBREVIATION,72,2
2014,BH009,POPULATION GROUP,74,2
2014,BH010,COUNTRY DIVISION,76,1
2014,BH011,COUNTRY REGION,77,1
2014,BH012,AGENCY INDICATOR,78,1
2014,BH013,CORE CITY,79,1
2014,BH014,COVERED-BY ORI,80,9
2014,BH015,FBI FIELD OFFICE,89,4
2014,BH016,JUDICIAL DISTRICT,93,4
2014,BH017,AGENCY NIBRS FLAG,97,1
2014,BH018,AGENCY INACTIVE DATE,98,8
2014,BH019,CURRENT POPULATION 1,106,9
2014,BH020,UCR COUNTY CODE 1,115,3
2014,BH021,MSA CODE 1,118,3
2014,BH022,LAST POPULATION 1,121,9
2014,BH023,CURRENT POPULATION 2,130,9
2014,BH024,UCR COUNTY CODE 2,139,3
2014,BH025,MSA CODE 2,142,3
2014,BH026,LAST POPULATION 2,145,9
2014,BH027,CURRENT POPULATION 3,154,9
2014,BH028,UCR COUNTY CODE 3,163,3
2014,BH029,MSA CODE 3,166,3
2014,BH030,LAST POPULATION 3,169,9
2014,BH031,CURRENT POPULATION 4,178,9
2014,BH032,UCR COUNTY CODE 4,187,3
2014,BH033,MSA CODE 4,190,3
2014,BH034,LAST POPULATION 4,193,9
2014,BH035,CURRENT POPULATION 5,202,9
2014,BH036,UCR COUNTY CODE 5,211,3
2014,BH037,MSA CODE 5,214,3
2014,BH038,LAST POPULATION 5,217,9
2014,BH039,01-06-12 INDICATOR,226,2
2014,BH040,NUMBER OF MONTHS REPORTED,228,2
2014,BH041,MASTER FILE YEAR,230,4
2014,BH042,AGENCY ACTIVITY INDICATOR JANUARY,234,3
2014,BH043,AGENCY ACTIVITY INDICATOR FEBRUARY,237,3
2014,BH044,AGENCY ACTIVITY INDICATOR MARCH,240,3
2014,BH045,AGENCY ACTIVITY INDICATOR APRIL,243,3
2014,BH046,AGENCY ACTIVITY INDICATOR MAY,246,3
2014,BH047,AGENCY ACTIVITY INDICATOR JUNE,249,3
2014,BH048,AGENCY ACTIVITY INDICATOR JULY,252,3
2014,BH049,AGENCY ACTIVITY INDICATOR AUGUST,255,3
2014,BH050,AGENCY ACTIVITY INDICATOR SEPTEMBER,258,3
2014,BH051,AGENCY ACTIVITY INDICATOR OCTOBER,261,3
2014,BH052,AGENCY ACTIVITY INDICATOR NOVEMBER,264,3
2014,BH053,AGENCY ACTIVITY INDICATOR DECEMBER,267,3
2014,BH054,FIPS COUNTY 1,270,3
2014,BH055,FIPS COUNTY 2,273,3
2014,BH056,FIPS COUNTY 3,276,3
2014,BH057,FIPS COUNTY 4,279,3
2014,BH058,FIPS COUNTY 5,282,3
2014,BH059,DATE STATE BEGAN IBR FOR REPORTING LEOKA,285,8
2014,BH060,N BH RECORDS PER ORI-INCIDENT NUMBER,293,3
2014,V1001,SEGMENT LEVEL,1,2
2014,V1002,NUMERIC STATE CODE,3,2
2014,V1003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2014,V1004,INCIDENT NUMBER,14,12
2014,V1005,INCIDENT DATE,26,8
2014,V1006,REPORT DATE INDICATOR,34,1
2014,V1007,INCIDENT DATE HOUR,35,2
2014,V1008,TOTAL OFFENSE SEGMENTS,37,2
2014,V1009,TOTAL VICTIM SEGMENTS,39,3
2014,V1010,TOTAL OFFENDER SEGMENTS,42,2
2014,V1011,TOTAL ARRESTEE SEGMENTS,44,2
2014,V1012,CITY SUBMISSION,46,4
2014,V1013,CLEARED EXCEPTIONALLY,50,1
2014,V1014,EXCEPTIONAL CLEARANCE DATE,51,8
2014,V1015,N 01 RECORDS PER ORI-INCIDENT NUMBER,59,3
2014,V1016,CARGO THEFT,62,1
2014,V2001,SEGMENT LEVEL,1,2
2014,V2002,NUMERIC STATE CODE,3,2
2014,V2003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2014,V2004,INCIDENT NUMBER,14,12
2014,V2005,INCIDENT DATE,26,8
2014,V2006,UCR OFFENSE CODE,34,3
2014,V2007,OFFENSE ATTEMPTED/COMPLETED,37,1
2014,V2008,OFFENDER(S) SUSPECTED OF USING 1,38,1
2014,V2009,OFFENDER(S)OF USING 2,39,1
2014,V2010,OFFENDERS(S)OF USING 2,40,1
2014,V2011,LOCATION TYPE,41,2
2014,V2012,NUMBER OF PREMISES ENTERED,43,2
2014,V2013,METHOD OF ENTRY,45,1
2014,V2014,TYPE OF CRIMINAL ACTIVITY 1,46,1
2014,V2015,TYPE OF CRIMINAL ACTIVITY 2,47,1
2014,V2016,TYPE OF CRIMINAL ACTIVITY 3,48,1
2014,V2017,TYPE WEAPON/FORCE INVOLVED 1,49,3
2014,V2018,TYPE WEAPON/FORCE INVOLVED 2,52,3
2014,V2019,TYPE WEAPON/FORCE INVOLVED 3,55,3
2014,V2020,BIAS MOTIVATION 1,58,2
2014,V2020B,BIAS MOTIVATION 2,60,2
2014,V2020C,BIAS MOTIVATION 3,62,2
2014,V2020D,BIAS MOTIVATION 4,64,2
2014,V2020E,BIAS MOTIVATION 5,66,2
2014,V2021,N 02 RECORDS PER ORI-INCIDENT NUMBER,68,3
2014,V3001,SEGMENT LEVEL,1,2
2014,V3002,NUMERIC STATE CODE,3,2
2014,V3003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2014,V3004,INCIDENT NUMBER,14,12
2014,V3005,INCIDENT DATE,26,8
2014,V3006,TYPE PROPERTY LOSS/ETC,34,1
2014,V3007,PROPERTY DESCRIPTION,35,2
2014,V3008,VALUE OF PROPERTY,37,9
2014,V3009,DATE RECOVERED,46,8
2014,V3010,NUMBER OF STOLEN MOTOR VEHICLES,54,2
2014,V3011,NUMBER OF RECOVERED MOTOR VEHICLES,56,2
2014,V3012,SUSPECTED DRUG TYPE 1,58,1
2014,V3013,ESTIMATED QUANTITY 1,59,9
2014,V3014,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 1,68,3
2014,V3015,TYPE MEASUREMENT 1,71,2
2014,V3016,SUSPECTED DRUG TYPE 2,58,1
2014,V3017,ESTIMATED QUANTITY 2,59,9
2014,V3018,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 2,68,3
2014,V3019,TYPE MEASUREMENT 2,71,2
2014,V3020,SUSPECTED DRUG TYPE 3,58,1
2014,V3021,ESTIMATED QUANTITY 3,59,9
2014,V3022,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 3,68,3
2014,V3023,TYPE MEASUREMENT 3,71,2
2014,V3024,N 03 RECORDS PER ORI-INCIDENT NUMBER,103,3
2014,V4001,SEGMENT LEVEL,1,2
2014,V4002,NUMERIC STATE CODE,3,2
2014,V4003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2014,V4004,INCIDENT NUMBER,14,12
2014,V4005,INCIDENT DATE,26,8
2014,V4006,VICTIM SEQUENCE NUMBER,34,3
2014,V4007,UCR OFFENSE CODE 1,37,3
2014,V4008,UCR OFFENSE CODE 2,40,3
2014,V4009,UCR OFFENSE CODE 3,43,3
2014,V4010,UCR OFFENSE CODE 4,46,3
2014,V4011,UCR OFFENSE CODE 5,49,3
2014,V4012,UCR OFFENSE CODE 6,52,3
2014,V4013,UCR OFFENSE CODE 7,55,3
2014,V4014,UCR OFFENSE CODE 8,58,3
2014,V4015,UCR OFFENSE CODE 9,61,3
2014,V4016,UCR OFFENSE CODE 10,64,3
2014,V4017,TYPE OF VICTIM,67,1
2014,V4017A,TYPE OF ACTIVITY (OFFICER),68,0
2014,V4017B,ASSIGNMENT TYPE (OFFICER),70,0
2014,V4017C,ORI OTHER JURISDICTION (OFFICER),71,0
2014,V4018,AGE OF VICTIM,80,2
2014,V4019,SEX OF VICTIM,82,1
2014,V4020,RACE OF VICTIM,83,1
2014,V4021,ETHNICITY OF VICTIM,84,1
2014,V4022,RESIDENT STATUS OF VICTIM,85,1
2014,V4023,AGGRAVATED ASSAULT/HOMICIDE CIRCUMSTANCES 1,86,2
2014,V4024,AGGRAVATED ASSAULT/HOMICIDE CIRCUMSTANCES 2,88,2
2014,V4025,ADDITIONAL JUSTIFIABLE HOMICIDE CIRCUMSTANCES,90,1
2014,V4026,TYPE INJURY 1,91,1
2014,V4027,TYPE INJURY 2,92,1
2014,V4028,TYPE INJURY 3,93,1
2014,V4029,TYPE INJURY 4,94,1
2014,V4030,TYPE INJURY 5,95,1
2014,V4031,OFFENDER NUMBER TO BE RELATED (1ST),96,2
2014,V4032,RELATIONSHIP OF VICTIM TO OFFENDER (1ST),98,2
2014,V4033,OFFENDER NUMBER TO BE RELATED (2ND),100,2
2014,V4034,RELATIONSHIP OF VICTIM TO OFFENDER (2ND),102,2
2014,V4035,OFFENDER NUMBER TO BE RELATED (3RD),104,2
2014,V4036,RELATIONSHIP OF VICTIM TO OFFENDER (3RD),106,2
2014,V4037,OFFENDER NUMBER TO BE RELATED (4TH),108,2
2014,V4038,RELATIONSHIP OF VICTIM TO OFFENDER (4TH),110,2
2014,V4039,OFFENDER NUMBER TO BE RELATED (5TH),112,2
2014,V4040,RELATIONSHIP OF VICTIM TO OFFENDER (5TH),114,2
2014,V4041,OFFENDER NUMBER TO BE RELATED (6TH),116,2
2014,V4042,RELATIONSHIP OF VICTIM TO OFFENDER (6TH),118,2
2014,V4043,OFFENDER NUMBER TO BE RELATED (7TH),120,2
2014,V4044,RELATIONSHIP OF VICTIM TO OFFENDER (7TH),122,2
2014,V4045,OFFENDER NUMBER TO BE RELATED (8TH),124,2
2014,V4046,RELATIONSHIP OF VICTIM TO OFFENDER (8TH),126,2
2014,V4047,OFFENDER NUMBER TO BE RELATED (9TH),128,2
2014,V4048,RELATIONSHIP OF VICTIM TO OFFENDER (9TH),130,2
2014,V4049,OFFENDER NUMBER TO BE RELATED (10TH),132,2
2014,V4050,RELATIONSHIP OF VICTIM TO OFFENDER (10TH),134,2
2014,V4051,N 04 RECORDS PER ORI-INCIDENT NUMBER,136,3
2014,V5001,SEGMENT LEVEL,1,2
2014,V5002,NUMERIC STATE CODE,3,2
2014,V5003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2014,V5004,INCIDENT NUMBER,14,12
2014,V5005,INCIDENT DATE,26,8
2014,V5006,OFFENDER SEQUENCE NUMBER,34,2
2014,V5007,AGE OF OFFENDER,36,2
2014,V5008,SEX OF OFFENDER,38,1
2014,V5009,RACE OF OFFENDER,39,1
2014,V5010,N 05 RECORDS PER ORI-INCIDENT NUMBER,40,3
2014,V5011,ETHNICITY OF OFFENDER,43,1
2014,V6001,ARRESTEE SEGMENT LEVEL,1,2
2014,V6002,NUMERIC STATE CODE,3,2
2014,V6003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2014,V6004,INCIDENT NUMBER,14,12
2014,V6005,INCIDENT DATE,26,8
2014,V6006,ARRESTEE SEQUENCE NUMBER,34,2
2014,V6007,ARREST TRANSACTION NUMBER,36,12
2014,V6008,ARREST DATE,48,8
2014,V6009,TYPE OF ARREST,56,1
2014,V6010,MULTIPLE ARRESTEE SEGMENTS INDICATOR,57,1
2014,V6011,UCR ARREST OFFENSE CODE,58,3
2014,V6012,ARRESTEE ARMED WITH 1,61,3
2014,V6013,ARRESTEE ARMED WITH 2,64,3
2014,V6014,AGE OF ARRESTEE,67,2
2014,V6015,SEX OF ARRESTEE,69,1
2014,V6016,RACE OF ARRESTEE,70,1
2014,V6017,ETHNICITY OF ARRESTEE,71,1
2014,V6018,RESIDENT STATUS OF ARRESTEE,72,1
2014,V6019,DISPOSITION OF ARRESTEE UNDER 18,73,1
2014,V6020,N 06 RECORDS PER ORI-INCIDENT NUMBER,74,3
2014,V7001,GROUP B ARREST REPORT SEGMENT LEVEL,1,2
2014,V7002,NUMERIC STATE CODE,3,2
2014,V7003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2014,V7004,ARREST TRANSACTION / INCIDENT NUMBER,14,12
2014,V7005,ARREST DATE,26,8
2014,V7006,ARRESTEE SEQUENCE NUMBER,34,2
2014,V7007,CITY SUBMISSION,36,4
2014,V7008,TYPE OF ARREST,40,1
2014,V7009,UCR GROUP B ARREST OFFENSE CODE,41,3
2014,V7010,WEAPON 1 AND AUTOMATIC INDICATOR 1,44,3
2014,V7011,WEAPON 2 AND AUTOMATIC INDICATOR 2,47,3
2014,V7012,AGE OF ARRESTEE,50,2
2014,V7013,SEX OF ARRESTEE,52,1
2014,V7014,RACE OF ARRESTEE,53,1
2014,V7015,ETHNICITY OF ARRESTEE,54,1
2014,V7016,RESIDENT STATUS OF ARRESTEE,55,1
2014,V7017,DISPOSITION OF ARRESTEE UNDER 18,56,1
2014,V7018,N 07 RECORDS PER ORI-INCIDENT NUMBER,57,3
2014,W1001,WINDOW EXCEPTIONALLY CLEARED SEGMENT LEVEL,1,2
2014,W1002,NUMERIC STATE CODE,3,2
2014,W1003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2014,W1004,INCIDENT NUMBER,14,12
2014,W1005,INCIDENT DATE,26,8
2014,W1006,REPORT DATE INDICATOR,34,1
2014,W1007,INCIDENT DATE HOUR,35,2
2014,W1008,TOTAL OFFENSE SEGMENTS,37,2
2014,W1009,TOTAL VICTIM SEGMENTS,39,3
2014,W1010,TOTAL OFFENDER SEGMENTS,42,2
2014,W1011,TOTAL ARRESTEE SEGMENTS,44,2
2014,W1012,CITY SUBMISSION,46,4
2014,W1013,CLEARED EXCEPTIONALLY,50,1
2014,W1014,EXCEPTIONAL CLEARANCE DATE,51,8
2014,W1015,OFFENSE CODE 1,59,3
2014,W1016,OFFENSE CODE 2,62,3
2014,W1017,OFFENSE CODE 3,65,3
2014,W1018,OFFENSE CODE 4,68,3
2014,W1019,OFFENSE CODE 5,71,3
2014,W1020,OFFENSE CODE 6,74,3
2014,W1021,OFFENSE CODE 7,77,3
2014,W1022,OFFENSE CODE 8,80,3
2014,W1023,OFFENSE CODE 9,83,3
2014,W1024,OFFENSE CODE 10,86,3
2014,W1025,N W1 RECORDS PER ORI-INCIDENT NUMBER,89,3
2014,W1026,CARGO THEFT,92,1
2014,W3001,WINDOW RECOVERD PROPERTY SEGMENT LEVEL,1,2
2014,W3002,NUMERIC STATE CODE,3,2
2014,W3003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2014,W3004,INCIDENT NUMBER,14,12
2014,W3005,INCIDENT DATE,26,8
2014,W3006,PROPERTY LOSS/ETC.,34,1
2014,W3007,PROPERTY DESCRIPTION,35,2
2014,W3008,VALUE OF PROPERTY,37,9
2014,W3009,DATE RECOVERED,46,8
2014,W3010,NUMBER OF STOLEN MOTOR VEHICLES,54,2
2014,W3011,NUMBER OF RECOVERED MOTOR VEHICLES,56,2
2014,W3012,SUSPECTED DRUG TYPE 1,58,1
2014,W3013,ESTIMATED QUANTITY 1,59,9
2014,W3014,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 1,68,3
2014,W3015,TYPE MEASUREMENT 1,71,2
2014,W3016,SUSPECTED DRUG TYPE 2,58,1
2014,W3017,ESTIMATED QUANTITY 2,59,9
2014,W3018,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 2,68,3
2014,W3019,TYPE MEASUREMENT 2,71,2
2014,W3020,SUSPECTED DRUG TYPE 3,58,1
2014,W3021,ESTIMATED QUANTITY 3,59,9
2014,W3022,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 3,68,3
2014,W3023,TYPE MEASUREMENT 3,71,2
2014,W3024,WINDOW UCR OFFENSE CODE 1,103,3
2014,W3025,WINDOW UCR OFFENSE CODE 2,106,3
2014,W3026,WINDOW UCR OFFENSE CODE 3,109,3
2014,W3027,WINDOW UCR OFFENSE CODE 4,112,3
2014,W3028,WINDOW UCR OFFENSE CODE 5,115,3
2014,W3029,WINDOW UCR OFFENSE CODE 6,118,3
2014,W3030,WINDOW UCR OFFENSE CODE 7,121,3
2014,W3031,WINDOW UCR OFFENSE CODE 8,124,3
2014,W3032,WINDOW UCR OFFENSE CODE 9,127,3
2014,W3033,WINDOW UCR OFFENSE CODE 10,130,3
2014,W3034,N W3 RECORDS PER ORI-INCIDENT NUMBER,133,3
2014,W6001,WINDOW ARRESTEE SEGMENT LEVEL,1,2
2014,W6002,NUMERIC STATE CODE,3,2
2014,W6003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2014,W6004,INCIDENT NUMBER,14,12
2014,W6005,INCIDENT DATE,26,8
2014,W6006,ARRESTEE SEQUENCE NUMBER,34,2
2014,W6007,ARREST TRANSACTION NUMBER,36,12
2014,W6008,ARREST DATE,48,8
2014,W6009,TYPE OF ARREST,56,1
2014,W6010,MULTIPLE ARRESTEE SEGMENTS INDICATOR,57,1
2014,W6011,UCR ARREST OFFENSE CODE,58,3
2014,W6012,ARRESTEE ARMED WITH 1,61,3
2014,W6013,ARRESTEE ARMED WITH 2,64,3
2014,W6014,AGE OF ARRESTEE,67,2
2014,W6015,SEX OF ARRESTEE,69,1
2014,W6016,RACE OF ARRESTEE,70,1
2014,W6017,ETHNICITY OF ARRESTEE,71,1
2014,W6018,RESIDENT STATUS OF ARRESTEE,72,1
2014,W6019,DISPOSITION OF ARRESTEE UNDER 18,73,1
2014,W6020,WINDOW CLEARANCE FLAG,74,1
2014,W6021,WINDOW UCR OFFENSE CODE 1,75,3
2014,W6022,WINDOW UCR OFFENSE CODE 2,78,3
2014,W6023,WINDOW UCR OFFENSE CODE 3,81,3
2014,W6024,WINDOW UCR OFFENSE CODE 4,84,3
2014,W6025,WINDOW UCR OFFENSE CODE 5,87,3
2014,W6026,WINDOW UCR OFFENSE CODE 6,90,3
2014,W6027,WINDOW UCR OFFENSE CODE 7,93,3
2014,W6028,WINDOW UCR OFFENSE CODE 8,96,3
2014,W6029,WINDOW UCR OFFENSE CODE 9,99,3
2014,W6030,WINDOW UCR OFFENSE CODE 10,102,3
2015,BH001,SEGMENT LEVEL,1,2
2015,BH002,NUMERIC STATE CODE,3,2
2015,BH003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2015,BH004,INCIDENT NUMBER,14,12
2015,BH005,DATE ORI WAS ADDED,26,8
2015,BH006,DATE ORI WENT NIBRS,34,8
2015,BH007,CITY NAME,42,30
2015,BH008,STATE ABBREVIATION,72,2
2015,BH009,POPULATION GROUP,74,2
2015,BH010,COUNTRY DIVISION,76,1
2015,BH011,COUNTRY REGION,77,1
2015,BH012,AGENCY INDICATOR,78,1
2015,BH013,CORE CITY,79,1
2015,BH014,COVERED-BY ORI,80,9
2015,BH015,FBI FIELD OFFICE,89,4
2015,BH016,JUDICIAL DISTRICT,93,4
2015,BH017,AGENCY NIBRS FLAG,97,1
2015,BH018,AGENCY INACTIVE DATE,98,8
2015,BH019,CURRENT POPULATION 1,106,9
2015,BH020,UCR COUNTY CODE 1,115,3
2015,BH021,MSA CODE 1,118,3
2015,BH022,LAST POPULATION 1,121,9
2015,BH023,CURRENT POPULATION 2,130,9
2015,BH024,UCR COUNTY CODE 2,139,3
2015,BH025,MSA CODE 2,142,3
2015,BH026,LAST POPULATION 2,145,9
2015,BH027,CURRENT POPULATION 3,154,9
2015,BH028,UCR COUNTY CODE 3,163,3
2015,BH029,MSA CODE 3,166,3
2015,BH030,LAST POPULATION 3,169,9
2015,BH031,CURRENT POPULATION 4,178,9
2015,BH032,UCR COUNTY CODE 4,187,3
2015,BH033,MSA CODE 4,190,3
2015,BH034,LAST POPULATION 4,193,9
2015,BH035,CURRENT POPULATION 5,202,9
2015,BH036,UCR COUNTY CODE 5,211,3
2015,BH037,MSA CODE 5,214,3
2015,BH038,LAST POPULATION 5,217,9
2015,BH039,01-06-12 INDICATOR,226,2
2015,BH040,NUMBER OF MONTHS REPORTED,228,2
2015,BH041,MASTER FILE YEAR,230,4
2015,BH042,AGENCY ACTIVITY INDICATOR JANUARY,234,3
2015,BH043,AGENCY ACTIVITY INDICATOR FEBRUARY,237,3
2015,BH044,AGENCY ACTIVITY INDICATOR MARCH,240,3
2015,BH045,AGENCY ACTIVITY INDICATOR APRIL,243,3
2015,BH046,AGENCY ACTIVITY INDICATOR MAY,246,3
2015,BH047,AGENCY ACTIVITY INDICATOR JUNE,249,3
2015,BH048,AGENCY ACTIVITY INDICATOR JULY,252,3
2015,BH049,AGENCY ACTIVITY INDICATOR AUGUST,255,3
2015,BH050,AGENCY ACTIVITY INDICATOR SEPTEMBER,258,3
2015,BH051,AGENCY ACTIVITY INDICATOR OCTOBER,261,3
2015,BH052,AGENCY ACTIVITY INDICATOR NOVEMBER,264,3
2015,BH053,AGENCY ACTIVITY INDICATOR DECEMBER,267,3
2015,BH054,FIPS COUNTY 1,270,3
2015,BH055,FIPS COUNTY 2,273,3
2015,BH056,FIPS COUNTY 3,276,3
2015,BH057,FIPS COUNTY 4,279,3
2015,BH058,FIPS COUNTY 5,282,3
2015,BH059,DATE STATE BEGAN IBR FOR REPORTING LEOKA,285,8
2015,BH060,N BH RECORDS PER ORI-INCIDENT NUMBER,293,3
2015,V1001,SEGMENT LEVEL,1,2
2015,V1002,NUMERIC STATE CODE,3,2
2015,V1003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2015,V1004,INCIDENT NUMBER,14,12
2015,V1005,INCIDENT DATE,26,8
2015,V1006,REPORT DATE INDICATOR,34,1
2015,V1007,INCIDENT DATE HOUR,35,2
2015,V1008,TOTAL OFFENSE SEGMENTS,37,2
2015,V1009,TOTAL VICTIM SEGMENTS,39,3
2015,V1010,TOTAL OFFENDER SEGMENTS,42,2
2015,V1011,TOTAL ARRESTEE SEGMENTS,44,2
2015,V1012,CITY SUBMISSION,46,4
2015,V1013,CLEARED EXCEPTIONALLY,50,1
2015,V1014,EXCEPTIONAL CLEARANCE DATE,51,8
2015,V1015,N 01 RECORDS PER ORI-INCIDENT NUMBER,59,3
2015,V1016,CARGO THEFT,62,1
2015,V2001,SEGMENT LEVEL,1,2
2015,V2002,NUMERIC STATE CODE,3,2
2015,V2003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2015,V2004,INCIDENT NUMBER,14,12
2015,V2005,INCIDENT DATE,26,8
2015,V2006,UCR OFFENSE CODE,34,3
2015,V2007,OFFENSE ATTEMPTED/COMPLETED,37,1
2015,V2008,OFFENDER(S) SUSPECTED OF USING 1,38,1
2015,V2009,OFFENDER(S)OF USING 2,39,1
2015,V2010,OFFENDERS(S)OF USING 2,40,1
2015,V2011,LOCATION TYPE,41,2
2015,V2012,NUMBER OF PREMISES ENTERED,43,2
2015,V2013,METHOD OF ENTRY,45,1
2015,V2014,TYPE OF CRIMINAL ACTIVITY 1,46,1
2015,V2015,TYPE OF CRIMINAL ACTIVITY 2,47,1
2015,V2016,TYPE OF CRIMINAL ACTIVITY 3,48,1
2015,V2017,TYPE WEAPON/FORCE INVOLVED 1,49,3
2015,V2018,TYPE WEAPON/FORCE INVOLVED 2,52,3
2015,V2019,TYPE WEAPON/FORCE INVOLVED 3,55,3
2015,V2020,BIAS MOTIVATION 1,58,2
2015,V2020B,BIAS MOTIVATION 2,60,2
2015,V2020C,BIAS MOTIVATION 3,62,2
2015,V2020D,BIAS MOTIVATION 4,64,2
2015,V2020E,BIAS MOTIVATION 5,66,2
2015,V2021,N 02 RECORDS PER ORI-INCIDENT NUMBER,68,3
2015,V3001,SEGMENT LEVEL,1,2
2015,V3002,NUMERIC STATE CODE,3,2
2015,V3003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2015,V3004,INCIDENT NUMBER,14,12
2015,V3005,INCIDENT DATE,26,8
2015,V3006,TYPE PROPERTY LOSS/ETC,34,1
2015,V3007,PROPERTY DESCRIPTION,35,2
2015,V3008,VALUE OF PROPERTY,37,9
2015,V3009,DATE RECOVERED,46,8
2015,V3010,NUMBER OF STOLEN MOTOR VEHICLES,54,2
2015,V3011,NUMBER OF RECOVERED MOTOR VEHICLES,56,2
2015,V3012,SUSPECTED DRUG TYPE 1,58,1
2015,V3013,ESTIMATED QUANTITY 1,59,9
2015,V3014,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 1,68,3
2015,V3015,TYPE MEASUREMENT 1,71,2
2015,V3016,SUSPECTED DRUG TYPE 2,58,1
2015,V3017,ESTIMATED QUANTITY 2,59,9
2015,V3018,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 2,68,3
2015,V3019,TYPE MEASUREMENT 2,71,2
2015,V3020,SUSPECTED DRUG TYPE 3,58,1
2015,V3021,ESTIMATED QUANTITY 3,59,9
2015,V3022,ESTIMATED QUANTITY - FRACTIONAL THOUSANDTHS 3,68,3
2015,V3023,TYPE MEASUREMENT 3,71,2
2015,V3024,N 03 RECORDS PER ORI-INCIDENT NUMBER,103,3
2015,V4001,SEGMENT LEVEL,1,2
2015,V4002,NUMERIC STATE CODE,3,2
2015,V4003,ORIGINATING AGENCY IDENTIFIER (ORI),5,9
2015,V4004,INCIDENT NUMBER,14,12
2015,V4005,INCIDENT DATE,26,8
2015,V4006,VICTIM SEQUENCE NUMBER,34,3
2015,V4007,UCR OFFENSE CODE 1,37,3
2015,V4008,UCR OFFENSE CODE 2,40,3
2015,V4009,UCR OFFENSE CODE 3,43,3
2015,V4010,UCR OFFENSE CODE 4,46,3
2015,V4011,UCR OFFENSE CODE 5,49,3
2015,V4012,UCR OFFENSE CODE 6,52,3
2015,V4013,UCR OFFENSE CODE 7,55,3
2015,V4014,UCR OFFENSE CODE 8,58,3
2015,V4015,UCR OFFENSE CODE 9,61,3
2015,V4016,UCR OFFENSE CODE 10,64,3
2015,V4017,TYPE OF VICTIM,67,1
2015,V4017A,TYPE OF ACTIVITY (OFFICER),68,0
2015,V4017B,ASSIGNMENT TYPE (OFFICER),70,0
2015,V4017C,ORI OTHER JURISDICTION (OFFICER),71,0
2015,V4018,AGE OF VICTIM,80,2
2015,V4019,SEX OF VICTIM,82,1
2015,V4020,RACE OF VICTIM,83,1
